
# Curve 0 of 1, 25 points
# Curve title: ""logF8""
# x y type
 1  3  i
 2  7  i
 3  15  i
 4  31  i
 5  63  i
 6  127  i
 7  255  i
 8  511  i
 9  1023  i
 10  2047  i
 11  4095  i
 12  8191  i
 13  16383  i
 14  32767  i
 15  65535  i
 16  131071  i
 17  262143  i
 18  524287  i
 19  1.04857e+06  i
 20  2.09715e+06  i
 21  4.1943e+06  i
 22  8.38861e+06  i
 23  1.67772e+07  i
 24  3.35544e+07  i
 25  6.71089e+07  i

